DATE,Average Wind Speed,PRCP,TMAX,TMIN,Fastest 2 minute wind speed,Fastest 5 second wind speed,Fog/Ice,Heavy/Freezing Fog,Thunder,Smoke/Haze,Power Outage
2012-10-30,21.7,0.08,41,35,32,46.1,1,,,,1
2012-10-29,19.24,0,43,37,32,42.9,,,,,1
2012-10-28,13.87,0,52,36,25.9,33.1,,,,,
2012-10-27,10.51,0,55,38,18.1,23.9,,,,,
2012-10-26,9.62,0.05,66,43,21.9,31.1,,,,,
2012-10-25,8.72,0,77,48,23,59.9,1,,,,
2012-10-24,5.14,0.04,77,56,15,21,1,1,,,
2012-10-23,4.92,0.12,73,58,10.1,17,1,,1,,
2012-10-22,2.68,0.26,70,34,8.9,12.1,1,1,1,,
2012-10-21,3.58,0,62,28,14.1,16.1,1,1,,,
2012-10-20,8.28,0,56,37,17,21.9,1,,,,
2012-10-19,8.05,0.18,57,45,19.9,25.1,1,,,,
2012-10-18,10.29,0.23,61,48,25.9,36.9,1,,1,,
2012-10-17,10.51,0.41,74,51,23.9,38,1,,1,,
2012-10-16,5.82,0,60,30,31.1,81,,,,,
2012-10-15,13.42,0,55,46,30,33.1,,,,,
2012-10-14,14.54,0.1,70,55,31.1,40,1,,,1,
2012-10-13,3.8,0.93,62,22,13,25.9,1,,1,,
2012-10-12,4.7,0,53,26,15,21.9,1,,,1,
2012-10-11,9.4,0,62,23,25.1,36,1,,,,
2012-10-10,11.18,0.13,52,26,33.1,40.9,1,,,,
2012-10-09,6.93,0,62,24,25.1,49,1,,,1,
2012-10-08,4.47,0,54,23,21,100,1,1,,,
2012-10-07,3.13,0.02,48,33,10.1,13,1,,,,
2012-10-06,8.95,0,49,35,23,29.1,1,,,,
2012-10-05,9.4,0.23,62,43,16.1,21,1,,,,
2012-10-04,8.72,0.02,76,52,21,25.9,1,,,,
2012-10-03,4.47,0.01,67,57,15,19.9,1,,,1,
2012-10-02,5.82,0.16,68,52,14.1,18.1,1,,,,
2012-10-01,2.01,0,67,33,25.1,42.9,1,1,,,
2012-09-30,6.49,0,67,39,16.1,21,1,,,,
2012-09-29,3.58,0,73,36,12.1,44.1,1,1,,,
2012-09-28,1.12,0,71,41,10.1,14.1,,,,,
2012-09-27,5.14,0,66,40,21,44.1,,,,,
2012-09-26,4.92,0,70,51,36.9,83,1,,,1,
2012-09-25,6.93,0,69,42,16.1,23,1,,,,
2012-09-24,8.5,0,64,28,23,31.1,1,,,,
2012-09-23,6.26,0,59,34,17,21,1,1,,,
2012-09-22,6.49,0.15,58,37,18.1,23,1,,1,,
2012-09-21,5.59,0.15,71,38,18.1,25.1,1,,,,
2012-09-20,7.83,0.04,69,40,17,23,1,,1,,
2012-09-19,6.93,0,67,30,17,33.1,1,,,,
2012-09-18,9.84,0.04,65,37,28,40.9,1,,,,
2012-09-17,4.47,0,76,41,14.1,40.9,1,1,,,
2012-09-16,3.13,0,77,41,35.1,79,1,1,,,
2012-09-15,2.24,0,73,39,12.1,16.1,1,,,,
2012-09-14,7.61,0.56,72,49,16.1,21.9,1,,,,
2012-09-13,5.37,0,85,50,21,23.9,1,1,,1,
2012-09-12,4.7,0,84,41,16.1,25.9,1,1,,,
2012-09-11,5.37,0,79,40,18.1,53,1,1,,,
2012-09-10,1.34,0,74,38,8.9,13,1,1,,,
2012-09-09,3.58,0,73,42,15,19.9,1,,,,
2012-09-08,9.4,0.42,72,46,21,28,1,,,,
2012-09-07,5.37,0.37,94,51,17,23,1,1,,,
2012-09-06,3.8,,87,62,12.1,17,1,,1,,
2012-09-05,4.25,,81,59,17,82.1,1,1,,1,
2012-09-04,2.01,0,83,63,13,16.1,1,1,,1,
2012-09-03,4.47,0,89,64,12.1,13,1,,,,
2012-09-02,6.04,0,79,68,13,16.1,,,,,
2012-09-01,4.7,0,84,66,10.1,14.1,,,,,
2012-08-31,7.38,0,94,53,28,69.1,1,,,,
2012-08-30,5.37,0,85,48,15,21,1,1,,,
2012-08-29,1.34,0,81,50,8.1,21,1,1,,,
2012-08-28,6.93,0,81,54,18.1,23.9,,,,,
2012-08-27,3.8,0.61,87,63,15,21,1,,,,
2012-08-26,5.82,0,92,58,18.1,25.9,1,1,,1,
2012-08-25,4.47,0,93,56,14.1,18.1,1,1,,1,
2012-08-24,3.36,0,90,50,14.1,17,1,1,,1,
2012-08-23,3.13,0,88,47,30,86.1,1,1,,,
2012-08-22,2.24,0,84,47,12.1,16.1,1,1,,,
2012-08-21,2.91,0,82,48,13,17,1,1,,,
2012-08-20,3.36,0,79,49,12.1,15,1,,,,
2012-08-19,2.01,0,80,48,18.1,21.9,,,,,
2012-08-18,2.01,0,77,41,40,84.1,1,1,,,
2012-08-17,7.83,0,78,59,18.1,36,,,,,
2012-08-16,7.38,0.05,83,56,35.1,83,1,1,,1,
2012-08-15,2.24,0,84,51,15,36.9,1,1,,,
2012-08-14,5.14,0.32,81,56,12.1,15,1,,,1,
2012-08-13,2.68,0.07,77,60,12.1,14.1,1,,,,
2012-08-12,5.82,0,82,54,15,30,1,,,,
2012-08-11,8.95,0.02,72,59,17,31.1,1,,,,
2012-08-10,7.16,0.23,71,59,18.1,25.9,1,,,,
2012-08-09,5.82,0.23,72,63,16.1,31.1,1,,1,,
2012-08-08,5.82,0,90,60,14.1,21.9,,,,,
2012-08-07,5.37,0,92,48,17,28,1,,,,
2012-08-06,2.24,0,85,44,13,28,1,1,,,
2012-08-05,10.51,0,90,61,21,30,1,,,1,
2012-08-04,6.26,0,92,62,23,38.9,1,1,1,1,
2012-08-03,4.7,0,96,59,13,18.1,,,,,
2012-08-02,3.13,0,94,52,13,108.9,,,,,
2012-08-01,5.59,,88,55,13,17,,,,,
2012-07-31,7.38,,89,64,29.1,83,1,,1,,
2012-07-30,4.47,,91,57,16.1,45,1,,,,
2012-07-29,1.79,,,,40.9,62,1,,,1,
2012-07-28,8.95,,85,59,16.1,25.1,,,,,
2012-07-27,2.91,0,86,63,25.1,55.9,1,,1,1,
2012-07-26,6.71,0,85,71,19.9,25.1,,,1,,
2012-07-25,7.61,0,91,48,18.1,30,,,,,
2012-07-24,8.28,0,88,61,18.1,23.9,,,,,
2012-07-23,10.96,0,98,72,25.9,47,,,,1,
2012-07-22,8.28,0,94,61,19.9,53.9,,,,,
2012-07-21,3.8,0,91,48,15,19.9,1,,,,
2012-07-20,8.28,0,83,54,19.9,25.9,,,,,
2012-07-19,6.04,0,83,66,18.1,23,1,,,1,
2012-07-18,5.14,0,90,73,13,36.9,,,1,1,
2012-07-17,9.17,0,102,67,23,85,,,,1,
2012-07-16,4.47,0,97,65,16.1,64,,,,,
2012-07-15,8.05,0,95,70,19.9,31.1,1,,,1,
2012-07-14,2.91,0,90,58,15,25.9,1,1,,,
2012-07-13,5.14,0.17,92,59,30,70.9,1,1,,1,
2012-07-12,3.13,,89,50,13,25.9,1,1,,,
2012-07-11,3.36,,86,51,13,23,,,,,
2012-07-10,5.59,,85,63,13,21,1,,,,
2012-07-09,2.91,,87,55,38,183,1,1,,,
2012-07-08,6.26,0,86,60,16.1,21,1,,1,,
2012-07-07,8.05,0,101,71,19.9,47,1,,1,,1
2012-07-04,7.16,0,102,66,19.9,33.1,1,,,1,1
2012-07-03,3.8,0,89,67,28,42.9,1,,1,1,
2012-07-02,2.68,0,95,58,12.1,16.1,1,1,,1,
2012-07-01,3.8,0,93,57,67.1,85,,,1,,
2012-06-30,6.49,0,93,59,17,23,,,,,
2012-06-29,5.59,0,92,57,16.1,23,1,,,1,1
2012-06-28,6.71,0,102,57,23,25.9,,,,,1
2012-06-27,6.26,0,90,47,35.1,69.1,,,,,
2012-06-26,4.92,0,82,42,15,21.9,1,,,,
2012-06-25,9.17,0,75,48,19.9,25.9,,,,1,
2012-06-24,6.04,0,88,62,66,84.1,,,,,
2012-06-23,2.91,0,83,50,23.9,69.1,1,1,,,
2012-06-22,5.37,0.01,84,54,19.9,55.9,1,1,,,
2012-06-21,10.29,0.01,94,61,29.1,42.9,1,,1,,
2012-06-20,7.38,0,94,63,25.9,85,1,,,,
2012-06-19,8.95,0,95,70,16.1,21.9,,,,,
2012-06-18,4.92,0.51,82,50,29.1,38,1,1,1,1,
2012-06-17,4.47,0.31,82,55,15,19.9,1,,,1,
2012-06-16,6.26,0,88,56,21.9,31.1,1,,,,
2012-06-15,3.8,0,86,50,12.1,18.1,,,,,
2012-06-14,4.7,0,80,43,16.1,79,,,,,
2012-06-13,6.71,0,75,50,16.1,21,,,,,
2012-06-12,10.96,0,81,60,21,28,1,,,,
2012-06-11,5.14,0.06,78,61,15,23,1,,,1,
2012-06-10,4.7,0,91,51,14.1,19.9,1,,,,
2012-06-09,8.28,0,90,53,21,36,,,,,
2012-06-08,6.04,0,86,51,18.1,23.9,,,,,
2012-06-07,7.61,0,82,44,17,25.9,1,,,,
2012-06-06,4.7,0,78,38,14.1,17,1,1,,,
2012-06-05,7.16,0,69,45,17,23.9,1,,,,
2012-06-04,8.05,0,74,46,18.1,28,,,,,
2012-06-03,12.97,0,80,55,29.1,36.9,,,,,
2012-06-02,13.42,0,74,47,29.1,40,,,,,
2012-06-01,10.74,0.13,57,49,21,25.9,1,,,,
2012-05-31,6.71,0.14,63,49,18.1,25.1,1,,,,
2012-05-30,8.05,0,75,45,19.9,28,,,,1,
2012-05-29,9.17,0,84,61,23,29.1,1,,1,1,
2012-05-28,7.83,0,93,59,21,25.9,1,1,1,1,
2012-05-27,6.71,0,83,60,18.1,28,,,,,
2012-05-26,4.92,0.31,74,56,23.9,49,,,1,1,
2012-05-25,9.62,0,88,59,19.9,25.1,,,,,
2012-05-24,6.26,0,84,50,17,25.9,1,1,,1,
2012-05-23,2.68,0,79,41,12.1,16.1,1,1,,1,
2012-05-22,7.61,0,71,45,15,21.9,,,,,
2012-05-21,6.93,0.02,77,54,18.1,23,,,,,
2012-05-20,5.14,0,87,48,15,19.9,1,,,1,
2012-05-19,3.13,0,85,43,12.1,16.1,1,,,,
2012-05-18,3.36,0,76,36,12.1,23,1,,,,
2012-05-17,3.36,0,69,33,15,18.1,1,,,,
2012-05-16,9.17,0.01,66,44,21,28,,,,,
2012-05-15,5.82,0,82,40,18.1,23,,,,,
2012-05-14,2.24,0,76,42,12.1,23,1,1,,1,
2012-05-13,3.8,0.09,69,48,14.1,16.1,1,,,1,
2012-05-12,4.92,0,73,43,13,17,1,,,,
2012-05-11,5.14,0,74,35,16.1,21,,,,1,
2012-05-10,6.93,0,65,39,17,23.9,,,,1,
2012-05-09,7.38,0.1,66,42,21.9,30,,,,,
2012-05-08,6.71,0,73,45,18.1,23.9,,,,,
2012-05-07,3.36,0.36,65,51,12.1,18.1,,,,,
2012-05-06,5.14,0,70,51,14.1,25.1,,,,,
2012-05-05,5.82,0,71,55,13,18.1,,,,,
2012-05-04,4.47,0.07,80,59,15,23.9,,,,,
2012-05-03,8.28,0.1,88,54,25.1,35.1,,1,,,
2012-05-02,7.38,0,83,52,23.9,32,1,,,,
2012-05-01,5.14,0.02,62,50,12.1,28,1,1,,,
2012-04-30,3.8,0.56,55,43,13,30,,1,,,
2012-04-29,4.7,0,62,23,23,82.1,,,,,
2012-04-28,5.59,0.04,45,31,14.1,18.1,,,,,
2012-04-27,5.82,0,55,30,15,21.9,,,,,
2012-04-26,10.29,0.05,58,38,23,31.1,,,,,
2012-04-25,4.47,0.07,65,30,16.1,21,,,,,
2012-04-24,13.87,0,62,39,30,40,,,,,
2012-04-23,16.55,0,58,38,29.1,38.9,,,,1,
2012-04-22,12.97,0,53,34,23.9,35.1,,,,,
2012-04-21,9.62,0,54,37,18.1,23,,,,,
2012-04-20,10.29,0.31,74,39,21.9,29.1,1,,,,
2012-04-19,5.82,0.01,72,42,15,18.1,,,,,1
2012-04-18,6.04,0,62,33,15,28,,,,,1
2012-04-17,5.82,0,57,33,14.1,25.9,,,,,1
2012-04-16,18.57,0.02,69,41,36.9,66,,,,,1
2012-04-15,8.28,0.59,78,56,21.9,30,1,1,,1,
2012-04-14,7.38,0.04,62,37,16.1,21.9,,,,,
2012-04-13,3.58,0,62,26,12.1,21.9,1,,,,
2012-04-12,3.13,0,59,25,12.1,42.9,1,1,,,
2012-04-11,8.5,0,54,33,18.1,23,1,,,,
2012-04-10,11.41,0.02,44,34,21.9,32,,,,1,
2012-04-09,12.3,0,62,33,29.1,40,,,,,
2012-04-08,13.42,0,61,41,31.1,38.9,,,,,
2012-04-07,2.68,0,63,27,13,36,1,,,,
2012-04-06,5.82,0,59,31,14.1,31.1,,,,,
2012-04-05,9.4,0,50,34,18.1,25.1,,,,,
2012-04-04,7.16,0,62,40,17,33.1,,,,,
2012-04-03,4.7,0.14,66,35,18.1,23.9,1,,,,
2012-04-02,5.82,0,55,34,15,21,,,,,
2012-04-01,6.04,0,56,36,14.1,21,1,,,1,
2012-03-31,4.92,0,43,35,12.1,14.1,1,,,,
2012-03-30,8.72,0.56,42,31,23.9,33.1,1,,,,
2012-03-29,6.93,0,47,35,16.1,21.9,,,,,
2012-03-28,15.21,0,68,45,31.1,38.9,,,,,
2012-03-27,7.83,0,51,23,17,23,,,,,
2012-03-26,10.51,0,48,32,21,29.1,,,,,
2012-03-25,9.62,0.01,72,48,21,29.1,1,,,,
2012-03-24,4.7,0.09,61,51,16.1,21.9,1,1,,,
2012-03-23,5.59,0.24,72,54,16.1,35.1,1,,,1,
2012-03-22,3.13,0.08,86,50,14.1,18.1,1,,,,
2012-03-21,4.25,0,84,50,19.9,59.1,1,,,1,
2012-03-20,4.25,0,81,50,13,17,1,1,,1,
2012-03-19,4.92,0.01,77,51,13,16.1,1,1,,,
2012-03-18,3.8,0,72,47,13,16.1,1,1,,1,
2012-03-17,4.92,0.01,75,46,16.1,21.9,1,1,,,
2012-03-16,3.8,0.01,70,47,10.1,15,1,1,,,
2012-03-15,6.93,0.93,75,48,25.1,110.1,1,,,,
2012-03-14,5.37,0,76,31,17,23,,,,,
2012-03-13,9.17,0.02,67,37,23.9,31.1,1,,,,
2012-03-12,9.4,0.46,62,38,21.9,136,1,,,,
2012-03-11,6.26,0,65,30,16.1,21,,,,,
2012-03-10,10.29,0,48,19,21,28,,,,,
2012-03-09,13.87,0,38,24,28,35.1,1,,,1,
2012-03-08,13.87,0.15,60,27,25.1,33.1,1,,,,
2012-03-07,15.88,0,66,43,32,44.1,,,,,
2012-03-06,11.41,0,57,27,23,31.1,,,,,
2012-03-05,6.49,0.01,32,22,17,29.1,1,,,,1
2012-03-04,8.05,0,37,25,18.1,23,1,,,,1
2012-03-03,20.8,0,37,28,38.9,81,,,,,1
2012-03-02,10.07,0.5,49,34,38.9,53.9,1,,,,1
2012-03-01,11.18,0.01,44,34,28,53,1,,,,
2012-02-29,8.95,0.54,47,33,25.1,91,1,1,,,
2012-02-27,13.2,0,42,26,33.1,42.9,,,,,
2012-02-26,6.04,0,38,18,17,23,,,,,
2012-02-25,13.65,0.02,32,27,23.9,30,1,,,1,
2012-02-24,10.29,0.16,35,30,23,91.9,1,,,,
2012-02-23,4.47,0.08,41,27,42.9,66,1,,,1,
2012-02-22,8.05,0,40,31,29.1,72,1,,,,
2012-02-21,8.05,0.1,41,26,30,101.1,1,1,,,
2012-02-20,4.03,0,37,13,12.1,15,,,,,
2012-02-19,5.14,0,35,18,13,16.1,,,,,
2012-02-18,10.74,0,38,19,25.1,32,,,,1,
2012-02-17,8.5,0,43,26,40.9,79,1,,,,
2012-02-16,5.82,0.12,44,28,29.1,40.9,1,,,,
2012-02-15,6.93,0.05,37,32,14.1,18.1,1,,,1,
2012-02-14,6.04,0.06,33,28,13,21.9,1,,,1,
2012-02-13,8.72,0,36,15,17,21.9,,,,,
2012-02-12,12.97,0,31,17,21.9,30,,,,,
2012-02-11,15.21,0,20,10,23,32,1,,,,
2012-02-10,8.95,0.01,33,16,21.9,32,1,,,1,
2012-02-09,9.84,0,39,19,19.9,23,,,,,
2012-02-08,6.04,0,36,21,14.1,46.1,,,,,
2012-02-07,6.71,0,36,26,47,117,1,,,1,
2012-02-06,10.29,0,50,22,21.9,28,,,,,
2012-02-05,2.24,0,45,19,12.1,14.1,1,,,,
2012-02-04,3.13,0,43,23,8.9,21,1,,,,
2012-02-03,3.13,0,39,21,25.1,181,1,,,1,
2012-02-02,3.8,0,41,24,10.1,14.1,1,,,,
2012-02-01,8.28,0,49,38,16.1,67.1,,,,,
2012-01-31,10.96,0,54,36,29.1,78.1,1,,,,
2012-01-30,4.92,0,40,8,16.1,25.1,,,,,
2012-01-29,10.96,0.01,33,17,25.1,32,1,1,,,
2012-01-28,16.78,0.03,35,26,35.1,44.1,1,,,,
2012-01-27,8.5,0.11,41,26,19.9,25.1,1,,,1,
2012-01-26,5.82,0.17,35,29,12.1,15,1,,,,
2012-01-25,3.58,0,31,28,10.1,14.1,,,,1,
2012-01-24,14.32,0,33,29,25.9,70.9,,,,,
